$reaction
     coeff    name formula state ispecies
63      -4      H2      H2    aq       63
1578    -1     CO2     CO2    aq     1578
926      1 methane     CH4    aq      926
1        2   water     H2O   liq        1

$out
         T    P      logK
372 371.00 1500  8.477007
373 372.00 1500  8.430150
374 373.00 1500  8.383774
375 374.00 1500  8.337097
376 375.00 1500  8.290395
377 376.00 1500  8.244190
378 377.00 1500  8.197569
379 378.00 1500  8.151545
380 379.00 1500  8.105193
381 380.00 1500  8.058839
382 381.00 1500  8.013076
383 382.00 1500  7.966986
384 383.00 1500  7.921292
385 384.00 1500  7.875568
386 385.00 1500  7.829833
387 386.00 1500  7.784366
388 387.00 1500  7.738798
389 388.00 1500  7.693400
390 389.00 1500  7.648098
391 390.00 1500  7.602561
392 391.00 1500  7.557632
393 392.00 1500  7.512356
394 393.00 1500  7.467588
395 394.00 1500  7.422477
396 395.00 1500  7.377567
397 396.00 1500  7.332823
398 397.00 1500  7.288166
399 398.00 1500  7.243585
400 399.00 1500  7.198776
401 400.00 1500  7.154357
402 401.00 1500  7.110103
403 402.00 1500  7.065935
404 403.00 1500  7.021836
405 404.00 1500  6.977820
406 405.00 1500  6.933444
407 406.00 1500  6.889783
408 407.00 1500  6.845560
409 408.00 1500  6.802050
410 409.00 1500  6.757973
411 410.00 1500  6.714410
412 411.00 1500  6.670684
413 412.00 1500  6.627027
414 413.00 1500  6.583449
415 414.00 1500  6.539506
416 415.00 1500  6.496308
417 416.00 1500  6.452710
418 417.00 1500  6.409650
419 418.00 1500  6.366197
420 419.00 1500  6.323477
421 420.00 1500  6.280160
422 421.00 1500  6.237579
423 422.00 1500  6.194403
424 423.00 1500  6.151960
425 424.00 1500  6.108922
426 425.00 1500  6.066610
427 426.00 1500  6.023709
428 427.00 1500  5.981106
429 428.00 1500  5.938997
430 429.00 1500  5.896297
431 430.00 1500  5.854314
432 431.00 1500  5.811746
433 432.00 1500  5.769894
434 433.00 1500  5.727214
435 434.00 1500  5.685490
436 435.00 1500  5.642882
437 436.00 1500  5.601286
438 437.00 1500  5.558807
439 438.00 1500  5.517336
440 439.00 1500  5.475240
441 440.00 1500  5.433638
442 441.00 1500  5.391667
443 442.00 1500  5.349967
444 443.00 1500  5.308334
445 444.00 1500  5.266757
446 445.00 1500  5.225245
447 446.00 1500  5.184041
448 447.00 1500  5.142395
449 448.00 1500  5.101310
450 449.00 1500  5.060238
451 450.00 1500  5.018807
452 451.00 1500  4.978109
453 452.00 1500  4.936542
454 453.00 1500  4.895952
455 454.00 1500  4.854710
456 455.00 1500  4.814237
457 456.00 1500  4.773101
458 457.00 1500  4.732739
459 458.00 1500  4.691970
460 459.00 1500  4.650911
461 460.00 1500  4.610252
462 461.00 1500  4.569302
463 462.00 1500  4.528751
464 463.00 1500  4.488703
465 464.00 1500  4.447464
466 465.00 1500  4.407527
467 466.00 1500  4.366614
468 467.00 1500  4.326772
469 468.00 1500  4.286195
470 469.00 1500  4.246228
471 470.00 1500  4.206539
472 471.00 1500  4.165879
473 472.00 1500  4.126295
474 473.00 1500  4.085735
475 474.00 1500  4.046248
476 475.00 1500  4.005794
477 476.00 1500  3.965782
478 477.00 1500  3.926211
479 478.00 1500  3.886127
480 479.00 1500  3.846031
481 480.00 1500  3.806324
482 481.00 1500  3.766664
483 482.00 1500  3.726939
484 483.00 1500  3.686871
485 484.00 1500  3.647843
486 485.00 1500  3.607534
487 486.00 1500  3.568328
488 487.00 1500  3.528938
489 488.00 1500  3.489487
490 489.00 1500  3.450413
491 490.00 1500  3.411155
492 491.00 1500  3.372443
493 492.00 1500  3.332397
494 493.00 1500  3.293767
495 494.00 1500  3.254902
496 495.00 1500  3.215263
497 496.00 1500  3.176748
498 497.00 1500  3.137761
499 498.00 1500  3.098727
500 499.00 1500  3.060087
501 500.00 1500  3.021471

